"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1996406602593976535","Thu Dec 04 02:30:00 +0000 2025","0","@bahlillahadalia @pertamina tolong lah jangan dicampur Ethanol lagi. Motor mio gua malah jadi brebet njirr gara-gara lu pada campurin bensin sama Ethanol. Kocakkk!!!","1996406602593976535","","bahlillahadalia","in","","0","0","0","https://x.com/undefined/status/1996406602593976535","1302503664913846272",
"1996149346035958166","Thu Dec 04 02:18:19 +0000 2025","0","@Disanjaya_1 Tapi kasus korupsi nya terbesar sejak era beliau pertamina jangan lupa ","1996403663854772712","","Disanjaya_1","in","","0","0","0","https://x.com/undefined/status/1996403663854772712","599035973",
"1996403399156449370","Thu Dec 04 02:17:16 +0000 2025","0","Aiptu Suprapto Bhabinkamtibmas Polsek Perbaungan polres Serdang Bedagai Polda Sumatera Utara melaksanakan giat pengamanan dan monitoring pengisian BBM Pertamax di Pertamina Pertashop desa Pegajahan. https://t.co/N4USbSSN1v","1996403399156449370","https://pbs.twimg.com/media/G7SmTn5aIAA1f_U.jpg","","in","","0","0","0","https://x.com/undefined/status/1996403399156449370","1793639658532057088",
"1996168834643042715","Thu Dec 04 02:16:09 +0000 2025","0","@KangSemproel @Campaga591260 Pada akhirnya mrk semua beli dr pertamina gw baru nyampur turbo dgn 92 BP blm terasa bedanya Buat gw kwalitas swasta harusnya lbh baik dan layanannya bukan spt di pom pertamina org ngisi bensin spt hrs ngemis","1996403117227937985","","KangSemproel","in","","0","0","0","https://x.com/undefined/status/1996403117227937985","486650220",
"1996403065059164255","Thu Dec 04 02:15:56 +0000 2025","0","Sekretariat Kabinet (Setkab) RI menyampaikan bahwa pasokan BBM serta alat berat yang berasal dari instansi terkait telah dikerahkan melalui Pertamina Kementrian Pekerja Umum (PU) dan Kementerian Perhubungan sejak Selasa 2 Desember 2025. https://t.co/pA7o03fGe7","1996403065059164255","https://pbs.twimg.com/media/G7SmARIboAA1nxZ.jpg","","in","","0","1","0","https://x.com/undefined/status/1996403065059164255","275580050",
"1996128256786137470","Thu Dec 04 02:12:14 +0000 2025","0","@Chocooo31 @ajgjlzfvck @ballericx Kalau aku baca berita kemarin malah gegara bencana ini tuh BBM jadi langka terutama Pertamina. Makanya pas kemarin si bahlil ngomong BBM aman di Sumatera tuh warga jadi pada protes dan komen hate krn kenyataannya disana susah dapetin BBM. Dan genset kan pake solar BBM. Jadi ya...","1996402131432268074","","Chocooo31","in","","0","0","0","https://x.com/undefined/status/1996402131432268074","1813414170966302720",
"1996267070573756425","Thu Dec 04 02:01:58 +0000 2025","0","@limp_bizquit aya di jl pertamina 20k mun te ssalah","1996399548445708789","","limp_bizquit","in","","0","0","0","https://x.com/undefined/status/1996399548445708789","1533344708",
"1996400836013088918","Thu Dec 04 02:07:05 +0000 2025","0","Garda Terdepan Keamanan Operasional Kilang Pertamina Plaju Tingkatkan Skill &amp; Pembinaan Karakter Personel Security https://t.co/o4OjlfB5T1 lewat @rakyatpembaruan.com","1996400836013088918","","","in","","0","0","0","https://x.com/undefined/status/1996400836013088918","1477214621819752449",
"1996399268077404668","Thu Dec 04 02:00:51 +0000 2025","0","BBM Langka Bhabinkamtibmas Bosar Maligas Kawal Ketat Distribusi Pertamax di SPBU https://t.co/kDFxfszo9a @pertamina @DivHumas_Polri @ListyoSigitP","1996399268077404668","","","in","","0","0","0","https://x.com/undefined/status/1996399268077404668","1942057170708881408",
"1996112167263744041","Thu Dec 04 01:49:17 +0000 2025","0","@4urelia94 Good job RDMP Balikpapan dari Kilang Pertamina Internasional","1996396358845252067","","4urelia94","in","","0","0","0","https://x.com/undefined/status/1996396358845252067","462605043",
